Frequency (Hz)	Level (dB)
432.128906	-50.056278
432.861328	-50.232639
433.593750	-49.443615
434.326172	-49.582569
435.058594	-48.812088
435.791016	-49.318813
436.523438	-51.262814
437.255859	-50.882523
437.988281	-49.669918
438.720703	-49.262226
439.453125	-50.094925
440.185547	-51.230244
440.917969	-51.459061
441.650391	-49.943420
442.382812	-51.829052
443.115234	-49.660728
443.847656	-49.073502
444.580078	-51.255947
445.312500	-49.989857
446.044922	-48.824364
446.777344	-50.589451
447.509766	-50.032108
448.242188	-51.723797
448.974609	-49.164009
449.707031	-50.253899
450.439453	-51.189434
451.171875	-50.281952
451.904297	-51.101868
452.636719	-47.910576
453.369141	-49.689754
454.101562	-50.625031
454.833984	-50.608448
455.566406	-50.188717
456.298828	-51.537102
457.031250	-50.480068
457.763672	-50.382137
458.496094	-48.925369
459.228516	-49.902210
459.960938	-50.639954
460.693359	-51.120697
461.425781	-50.673306
462.158203	-50.712704
462.890625	-48.846256
463.623047	-49.366024
464.355469	-49.066250
465.087891	-49.751610
465.820312	-50.265869
466.552734	-48.747166
467.285156	-50.638401
468.017578	-48.816750
468.750000	-50.270439
469.482422	-50.988537
470.214844	-49.521816
470.947266	-50.717228
471.679688	-49.550030
472.412109	-50.597763
473.144531	-50.973675
473.876953	-49.508266
474.609375	-49.189514
475.341797	-50.990437
476.074219	-50.224529
476.806641	-50.232403
477.539062	-52.608852
478.271484	-51.901913
479.003906	-50.154247
479.736328	-48.795517
480.468750	-49.473053
481.201172	-51.032913
481.933594	-50.421562
482.666016	-50.401371
483.398438	-51.006603
484.130859	-49.772900
484.863281	-50.525948
485.595703	-49.800797
486.328125	-50.885601
487.060547	-49.961678
487.792969	-49.881420
488.525391	-50.962486
489.257812	-51.307930
489.990234	-51.373844
490.722656	-50.166576
491.455078	-50.330364
492.187500	-49.320114
492.919922	-51.371868
493.652344	-49.085423
494.384766	-50.037300
495.117188	-49.134438
495.849609	-51.653145
496.582031	-51.079220
497.314453	-51.610714
498.046875	-49.662182
498.779297	-50.474751
499.511719	-49.910934
500.244141	-49.515697
500.976562	-49.544186
501.708984	-49.686592
502.441406	-50.380939
503.173828	-50.213585
503.906250	-50.124611
504.638672	-50.014671
505.371094	-49.116116
506.103516	-49.493961
506.835938	-50.805202
507.568359	-49.617435
508.300781	-50.288422
509.033203	-50.271896
509.765625	-51.675045
510.498047	-50.399384
511.230469	-50.948586
511.962891	-51.784664
512.695312	-49.591396
513.427734	-50.744755
514.160156	-49.557480
514.892578	-50.710735
515.625000	-51.299068
516.357422	-49.242603
517.089844	-51.241863
517.822266	-49.856007
518.554688	-49.248585
519.287109	-49.096851
520.019531	-49.152664
520.751953	-50.413033
521.484375	-48.959476
522.216797	-50.367809
522.949219	-50.156780
523.681641	-50.780910
524.414062	-49.253017
525.146484	-50.184044
525.878906	-50.160805
526.611328	-50.515453
527.343750	-51.031975
528.076172	-50.067425
528.808594	-50.018497
529.541016	-50.574947
530.273438	-50.125980
531.005859	-50.406120
531.738281	-50.393219
532.470703	-51.346405
533.203125	-49.607918
533.935547	-50.029442
534.667969	-51.594734
535.400391	-49.621025
536.132812	-52.084805
536.865234	-50.680557
537.597656	-50.199024
538.330078	-49.466476
539.062500	-50.767170
539.794922	-50.501633
540.527344	-51.091473
541.259766	-49.312420
541.992188	-49.386738
