Frequency (Hz)	Level (dB)
6887.695312	-61.037918
6888.427734	-62.918076
6889.160156	-60.670895
6889.892578	-61.919147
6890.625000	-61.266373
6891.357422	-62.595119
6892.089844	-61.898167
6892.822266	-61.596783
6893.554688	-59.897465
6894.287109	-60.130672
6895.019531	-61.397835
6895.751953	-60.677044
6896.484375	-58.975449
6897.216797	-60.189327
6897.949219	-59.855335
6898.681641	-60.067848
6899.414062	-59.881516
6900.146484	-59.421722
6900.878906	-59.037079
6901.611328	-59.881771
6902.343750	-59.865437
6903.076172	-58.816902
6903.808594	-58.585602
6904.541016	-58.539742
6905.273438	-58.244507
6906.005859	-58.254772
6906.738281	-59.103531
6907.470703	-59.370571
6908.203125	-57.371826
6908.935547	-59.474884
6909.667969	-58.521801
6910.400391	-59.771671
6911.132812	-56.622086
6911.865234	-58.497955
6912.597656	-58.473648
6913.330078	-59.970531
6914.062500	-57.879242
6914.794922	-59.153400
6915.527344	-60.394508
6916.259766	-59.645077
6916.992188	-61.144901
6917.724609	-61.090752
6918.457031	-60.390629
6919.189453	-62.156872
6919.921875	-61.450249
6920.654297	-61.479179
6921.386719	-61.244499
6922.119141	-62.391769
6922.851562	-61.633465
6923.583984	-62.789318
6924.316406	-62.303371
6925.048828	-62.496845
6925.781250	-63.101212
6926.513672	-62.912407
6927.246094	-61.832314
6927.978516	-62.822834
6928.710938	-62.406651
6929.443359	-63.446606
6930.175781	-63.422417
6930.908203	-63.330788
6931.640625	-64.213135
6932.373047	-63.683292
6933.105469	-62.760876
6933.837891	-64.705406
6934.570312	-64.789619
6935.302734	-64.877686
6936.035156	-64.977631
6936.767578	-65.827248
6937.500000	-64.909676
6938.232422	-66.623238
6938.964844	-65.758369
6939.697266	-65.891602
6940.429688	-65.705093
6941.162109	-65.046089
6941.894531	-66.221840
6942.626953	-65.310684
6943.359375	-65.465866
6944.091797	-66.210258
6944.824219	-66.652313
6945.556641	-66.109528
6946.289062	-67.307114
6947.021484	-65.800392
6947.753906	-67.111015
6948.486328	-66.942101
6949.218750	-67.894127
6949.951172	-67.646591
6950.683594	-67.371643
6951.416016	-67.619019
6952.148438	-67.585777
6952.880859	-67.684624
6953.613281	-67.570419
6954.345703	-69.015846
6955.078125	-68.729362
6955.810547	-68.172325
6956.542969	-67.982040
6957.275391	-69.305344
6958.007812	-67.205162
6958.740234	-66.952026
6959.472656	-69.512421
6960.205078	-68.585854
6960.937500	-68.790901
6961.669922	-68.913475
6962.402344	-69.390991
6963.134766	-69.403183
6963.867188	-68.965034
6964.599609	-69.174576
6965.332031	-70.281708
6966.064453	-69.706490
6966.796875	-69.866135
6967.529297	-67.678619
6968.261719	-69.812218
6968.994141	-68.927475
6969.726562	-68.802071
6970.458984	-69.295151
6971.191406	-70.168114
6971.923828	-69.958260
6972.656250	-70.461876
6973.388672	-71.893578
6974.121094	-71.887817
6974.853516	-69.632805
6975.585938	-69.017105
6976.318359	-68.728729
6977.050781	-70.931610
6977.783203	-70.892052
6978.515625	-69.651764
6979.248047	-70.254959
6979.980469	-70.154633
6980.712891	-71.130196
6981.445312	-69.558731
6982.177734	-70.289413
6982.910156	-70.218163
6983.642578	-70.638489
6984.375000	-71.789436
6985.107422	-71.208725
6985.839844	-69.773750
6986.572266	-68.553093
6987.304688	-71.050140
6988.037109	-71.056160
6988.769531	-70.104294
6989.501953	-70.898849
6990.234375	-69.369888
6990.966797	-70.280220
6991.699219	-69.742805
6992.431641	-69.591667
6993.164062	-72.755524
6993.896484	-70.315681
6994.628906	-70.239944
6995.361328	-70.015564
6996.093750	-69.226524
6996.826172	-71.174454
6997.558594	-70.455269
6998.291016	-70.452995
6999.023438	-70.240463
6999.755859	-71.235146
7000.488281	-70.329170
7001.220703	-71.064857
7001.953125	-70.281059
7002.685547	-70.445473
7003.417969	-70.103157
7004.150391	-70.252304
7004.882812	-70.789154
7005.615234	-71.063370
7006.347656	-71.119461
7007.080078	-71.506348
7007.812500	-71.059998
7008.544922	-71.234543
7009.277344	-70.522987
7010.009766	-69.729538
7010.742188	-70.745499
7011.474609	-70.041183
7012.207031	-71.171745
7012.939453	-70.882317
7013.671875	-70.685944
7014.404297	-70.860329
7015.136719	-71.902901
7015.869141	-71.272415
7016.601562	-70.879845
7017.333984	-72.380447
7018.066406	-70.360535
7018.798828	-71.845718
7019.531250	-70.491096
7020.263672	-68.599640
7020.996094	-69.442238
7021.728516	-71.036064
7022.460938	-69.886986
7023.193359	-70.279732
7023.925781	-72.085670
7024.658203	-68.622025
7025.390625	-71.795197
7026.123047	-72.173759
7026.855469	-72.112724
7027.587891	-68.746719
7028.320312	-70.533997
7029.052734	-70.072388
7029.785156	-68.863464
7030.517578	-70.035118
7031.250000	-71.543175
7031.982422	-70.201248
7032.714844	-70.200455
7033.447266	-71.416115
7034.179688	-70.883720
7034.912109	-69.040459
7035.644531	-71.116371
7036.376953	-69.972992
7037.109375	-67.996933
7037.841797	-68.016052
7038.574219	-70.349266
7039.306641	-69.429634
7040.039062	-69.023903
7040.771484	-70.182976
7041.503906	-70.537231
7042.236328	-71.094925
7042.968750	-71.088356
7043.701172	-68.724632
7044.433594	-67.668633
7045.166016	-71.315819
7045.898438	-70.241737
7046.630859	-68.635628
7047.363281	-68.991447
7048.095703	-69.833961
7048.828125	-68.665352
7049.560547	-68.703957
7050.292969	-68.576805
7051.025391	-69.511093
7051.757812	-69.684288
7052.490234	-69.194992
7053.222656	-69.640465
7053.955078	-69.847916
7054.687500	-67.292068
7055.419922	-68.578873
7056.152344	-68.939575
7056.884766	-69.599991
7057.617188	-67.511475
7058.349609	-68.469902
7059.082031	-68.655769
7059.814453	-68.358978
7060.546875	-67.272102
7061.279297	-68.222794
7062.011719	-68.265930
7062.744141	-67.521194
7063.476562	-65.897652
7064.208984	-67.085251
7064.941406	-66.793228
7065.673828	-66.168663
7066.406250	-66.732170
7067.138672	-66.894112
7067.871094	-66.841743
7068.603516	-65.973251
7069.335938	-66.905937
7070.068359	-65.874855
7070.800781	-67.647919
7071.533203	-67.089760
7072.265625	-67.503395
7072.998047	-64.756348
7073.730469	-65.540680
7074.462891	-65.344528
7075.195312	-63.115620
7075.927734	-65.733429
7076.660156	-65.762329
7077.392578	-63.381397
7078.125000	-63.824440
7078.857422	-63.709000
7079.589844	-64.671875
7080.322266	-64.281044
7081.054688	-63.621418
7081.787109	-64.325043
7082.519531	-64.112984
7083.251953	-64.034622
7083.984375	-62.942234
7084.716797	-62.818245
7085.449219	-63.301079
7086.181641	-61.678352
7086.914062	-61.569923
7087.646484	-62.207951
7088.378906	-61.712963
7089.111328	-61.998631
7089.843750	-62.000195
7090.576172	-61.964699
7091.308594	-59.320503
7092.041016	-61.120281
7092.773438	-60.632950
7093.505859	-62.781467
7094.238281	-60.058578
7094.970703	-60.087330
7095.703125	-61.286785
7096.435547	-59.443436
7097.167969	-58.607010
7097.900391	-58.077740
7098.632812	-58.888069
7099.365234	-58.062065
7100.097656	-58.577679
7100.830078	-59.285450
7101.562500	-60.208633
7102.294922	-60.209198
7103.027344	-57.567307
7103.759766	-58.322571
7104.492188	-58.965092
7105.224609	-58.841225
7105.957031	-57.557365
7106.689453	-57.591911
7107.421875	-56.951996
7108.154297	-57.296371
7108.886719	-57.490574
7109.619141	-59.009144
7110.351562	-59.548962
7111.083984	-59.144196
7111.816406	-57.002499
7112.548828	-57.948734
7113.281250	-60.049648
7114.013672	-58.956604
7114.746094	-56.690495
7115.478516	-58.199821
7116.210938	-58.842499
7116.943359	-60.423023
7117.675781	-59.451870
7118.408203	-57.113697
7119.140625	-60.224121
7119.873047	-61.949558
7120.605469	-60.586071
7121.337891	-61.640907
7122.070312	-60.609562
7122.802734	-60.020748
7123.535156	-61.065449
7124.267578	-62.161350
7125.000000	-61.062069
7125.732422	-60.670078
7126.464844	-60.610947
7127.197266	-60.893360
7127.929688	-62.326645
7128.662109	-61.589882
7129.394531	-63.130665
7130.126953	-61.798260
7130.859375	-63.046936
7131.591797	-62.990707
7132.324219	-63.769596
7133.056641	-62.681038
7133.789062	-63.205765
7134.521484	-62.283695
7135.253906	-65.520317
7135.986328	-64.258202
7136.718750	-63.710114
7137.451172	-65.227242
7138.183594	-65.866081
7138.916016	-64.201851
7139.648438	-66.014374
7140.380859	-64.495277
7141.113281	-65.001572
7141.845703	-66.694267
7142.578125	-66.376549
7143.310547	-64.978813
7144.042969	-65.613594
7144.775391	-64.659897
7145.507812	-64.070946
7146.240234	-66.018150
7146.972656	-65.238914
7147.705078	-65.789207
7148.437500	-65.296509
7149.169922	-65.314438
7149.902344	-66.976616
7150.634766	-65.492607
7151.367188	-66.045197
7152.099609	-65.819099
7152.832031	-67.131378
7153.564453	-66.247047
7154.296875	-67.333359
7155.029297	-67.479813
7155.761719	-67.764740
7156.494141	-66.696945
7157.226562	-67.484283
7157.958984	-67.225548
7158.691406	-66.134956
7159.423828	-67.387718
7160.156250	-67.452919
7160.888672	-66.621719
7161.621094	-66.968857
7162.353516	-67.794838
7163.085938	-67.433281
7163.818359	-69.039467
7164.550781	-69.572105
7165.283203	-68.183418
7166.015625	-70.898872
7166.748047	-68.900574
7167.480469	-68.561348
7168.212891	-67.345581
7168.945312	-69.875427
7169.677734	-68.464630
7170.410156	-69.800835
7171.142578	-69.026962
7171.875000	-68.709267
7172.607422	-69.299377
7173.339844	-68.543419
7174.072266	-68.530807
7174.804688	-69.816582
7175.537109	-71.110626
7176.269531	-69.008286
7177.001953	-69.622871
7177.734375	-70.622498
7178.466797	-68.799042
7179.199219	-69.462875
7179.931641	-68.491074
7180.664062	-69.782852
7181.396484	-70.757713
7182.128906	-69.247948
7182.861328	-68.903793
7183.593750	-68.934570
7184.326172	-68.905304
7185.058594	-69.268204
7185.791016	-69.369362
7186.523438	-68.647087
7187.255859	-68.210014
7187.988281	-69.549660
7188.720703	-69.158226
7189.453125	-70.546654
7190.185547	-69.625732
7190.917969	-69.698616
7191.650391	-70.335716
7192.382812	-70.514816
7193.115234	-70.320923
7193.847656	-69.687447
7194.580078	-69.178436
7195.312500	-70.665909
7196.044922	-70.120865
7196.777344	-69.707764
7197.509766	-70.071686
7198.242188	-71.555046
7198.974609	-69.904060
7199.707031	-69.764557
7200.439453	-70.782021
7201.171875	-70.060410
7201.904297	-71.395508
7202.636719	-70.226967
7203.369141	-69.044823
7204.101562	-69.523659
7204.833984	-70.943024
7205.566406	-70.104614
7206.298828	-71.497589
7207.031250	-70.103462
7207.763672	-69.740105
7208.496094	-69.295509
7209.228516	-69.203064
7209.960938	-68.751297
7210.693359	-70.489578
7211.425781	-71.402641
7212.158203	-70.775024
7212.890625	-71.295921
7213.623047	-71.217751
7214.355469	-70.426895
7215.087891	-70.216255
7215.820312	-69.683487
7216.552734	-70.253441
7217.285156	-70.821793
7218.017578	-69.242393
7218.750000	-68.903336
7219.482422	-70.686951
7220.214844	-72.251320
7220.947266	-70.797417
7221.679688	-70.155853
7222.412109	-70.524582
7223.144531	-69.155548
7223.876953	-70.250610
7224.609375	-71.406250
7225.341797	-69.777626
7226.074219	-70.230484
7226.806641	-69.340866
7227.539062	-69.409195
7228.271484	-69.276810
7229.003906	-69.328918
7229.736328	-69.641777
7230.468750	-69.677185
7231.201172	-71.160965
7231.933594	-69.498688
7232.666016	-69.660072
7233.398438	-70.279823
7234.130859	-69.781799
7234.863281	-67.971954
7235.595703	-69.762978
7236.328125	-68.774849
7237.060547	-69.893723
7237.792969	-69.356049
7238.525391	-68.248573
7239.257812	-69.530098
7239.990234	-68.733841
7240.722656	-68.643150
7241.455078	-69.473877
7242.187500	-69.738472
7242.919922	-68.756927
7243.652344	-68.851646
7244.384766	-68.878708
7245.117188	-68.441017
7245.849609	-67.453697
7246.582031	-67.223846
7247.314453	-68.987656
7248.046875	-68.177261
7248.779297	-69.323723
7249.511719	-67.657021
7250.244141	-66.164955
7250.976562	-69.490211
7251.708984	-67.874718
7252.441406	-67.474709
7253.173828	-68.152733
7253.906250	-67.357964
7254.638672	-68.406639
7255.371094	-65.657173
7256.103516	-67.697784
7256.835938	-67.685417
7257.568359	-66.121063
7258.300781	-67.389320
7259.033203	-66.515663
7259.765625	-67.864250
7260.498047	-67.613876
7261.230469	-66.725258
7261.962891	-66.855324
7262.695312	-66.871346
7263.427734	-64.337875
7264.160156	-68.000946
7264.892578	-68.247169
7265.625000	-65.456413
7266.357422	-67.966637
7267.089844	-67.591026
7267.822266	-67.656273
7268.554688	-66.774155
7269.287109	-66.537788
7270.019531	-66.140793
7270.751953	-64.930244
7271.484375	-65.169197
7272.216797	-65.062355
7272.949219	-63.595348
7273.681641	-64.254333
7274.414062	-64.786171
7275.146484	-65.700096
7275.878906	-64.672058
7276.611328	-64.720909
7277.343750	-65.817734
7278.076172	-63.901867
7278.808594	-64.217590
7279.541016	-64.449745
7280.273438	-64.445290
7281.005859	-62.884182
7281.738281	-65.961975
7282.470703	-64.400879
7283.203125	-63.177650
7283.935547	-62.776005
7284.667969	-62.951523
7285.400391	-63.550091
7286.132812	-62.940083
7286.865234	-63.549068
7287.597656	-63.511089
7288.330078	-60.975338
7289.062500	-62.584724
7289.794922	-62.557018
7290.527344	-62.045254
7291.259766	-61.940880
7291.992188	-61.166439
7292.724609	-59.790173
7293.457031	-61.161915
7294.189453	-60.853344
7294.921875	-59.563358
7295.654297	-58.795666
7296.386719	-57.911915
7297.119141	-59.811932
7297.851562	-59.723255
7298.583984	-58.576355
7299.316406	-59.314068
7300.048828	-58.463146
7300.781250	-58.336536
7301.513672	-57.565079
7302.246094	-59.043419
7302.978516	-57.416363
7303.710938	-59.496075
7304.443359	-57.930397
7305.175781	-59.461800
7305.908203	-58.335079
7306.640625	-59.196999
7307.373047	-56.790066
7308.105469	-56.943794
7308.837891	-57.027397
7309.570312	-57.437233
7310.302734	-58.041859
7311.035156	-57.579075
7311.767578	-56.250469
7312.500000	-57.146820
7313.232422	-56.476429
7313.964844	-56.132862
7314.697266	-57.641926
7315.429688	-57.642014
7316.162109	-58.390324
7316.894531	-57.271618
7317.626953	-58.763229
7318.359375	-59.308929
7319.091797	-58.427334
7319.824219	-56.603867
7320.556641	-57.645832
7321.289062	-58.924263
7322.021484	-59.275291
7322.753906	-60.695168
7323.486328	-60.291100
7324.218750	-59.921928
7324.951172	-61.116318
7325.683594	-60.796459
7326.416016	-61.609467
7327.148438	-61.302135
7327.880859	-61.906578
7328.613281	-61.377403
7329.345703	-59.697666
7330.078125	-60.622883
7330.810547	-61.076626
7331.542969	-61.843109
7332.275391	-61.773651
7333.007812	-61.170975
7333.740234	-62.618416
7334.472656	-64.156700
7335.205078	-61.342480
7335.937500	-61.719093
7336.669922	-61.566566
7337.402344	-64.314568
7338.134766	-62.923271
7338.867188	-64.041634
7339.599609	-63.201168
7340.332031	-62.949135
7341.064453	-63.448204
7341.796875	-63.324085
7342.529297	-63.473648
7343.261719	-64.976448
7343.994141	-62.429184
7344.726562	-62.949459
7345.458984	-63.972641
7346.191406	-65.735542
7346.923828	-66.619644
7347.656250	-64.055519
7348.388672	-65.167763
7349.121094	-65.862801
7349.853516	-64.411270
7350.585938	-65.297112
7351.318359	-67.238762
7352.050781	-66.892311
7352.783203	-65.112244
7353.515625	-64.341400
7354.248047	-68.280540
7354.980469	-66.339294
7355.712891	-64.913406
7356.445312	-67.652962
7357.177734	-66.231636
7357.910156	-66.469101
7358.642578	-66.455612
7359.375000	-67.238892
7360.107422	-67.105156
7360.839844	-66.480743
7361.572266	-67.151886
7362.304688	-65.334221
7363.037109	-66.827332
7363.769531	-64.660416
7364.501953	-67.162796
7365.234375	-66.624153
7365.966797	-66.165947
7366.699219	-68.327049
7367.431641	-68.145172
7368.164062	-68.338051
7368.896484	-67.812401
7369.628906	-67.055458
7370.361328	-68.316658
7371.093750	-68.330437
7371.826172	-69.145271
7372.558594	-68.033379
7373.291016	-66.428169
7374.023438	-67.459557
7374.755859	-69.336395
7375.488281	-68.304260
7376.220703	-68.406708
7376.953125	-66.781212
7377.685547	-68.042618
7378.417969	-67.970840
7379.150391	-69.092705
7379.882812	-68.558441
7380.615234	-68.590149
7381.347656	-70.915115
7382.080078	-69.577705
7382.812500	-67.437126
7383.544922	-67.167984
7384.277344	-68.033272
7385.009766	-69.218140
7385.742188	-70.980370
7386.474609	-70.723434
7387.207031	-69.164749
7387.939453	-68.453735
7388.671875	-67.200981
7389.404297	-70.373520
7390.136719	-68.694130
7390.869141	-66.972427
7391.601562	-68.965775
7392.333984	-70.004654
7393.066406	-72.255104
7393.798828	-69.986389
7394.531250	-68.618805
7395.263672	-69.729820
7395.996094	-68.626801
7396.728516	-68.943527
7397.460938	-69.501022
7398.193359	-70.411263
7398.925781	-68.702271
7399.658203	-68.717110
7400.390625	-68.310654
7401.123047	-68.200684
7401.855469	-69.379791
7402.587891	-68.162224
7403.320312	-70.076630
7404.052734	-68.516159
7404.785156	-69.286896
7405.517578	-68.466034
7406.250000	-68.566841
7406.982422	-70.579376
7407.714844	-69.246773
7408.447266	-68.864006
7409.179688	-70.427475
7409.912109	-70.065163
7410.644531	-68.785950
7411.376953	-69.723343
7412.109375	-69.776611
7412.841797	-69.992882
7413.574219	-70.554298
7414.306641	-69.531128
7415.039062	-68.593147
7415.771484	-68.047058
7416.503906	-68.170380
7417.236328	-68.309692
7417.968750	-68.214020
7418.701172	-68.424385
7419.433594	-69.706055
7420.166016	-67.729927
7420.898438	-68.119568
7421.630859	-68.466095
7422.363281	-70.362015
7423.095703	-70.746361
7423.828125	-69.623772
7424.560547	-68.340584
7425.292969	-68.967918
7426.025391	-66.952194
7426.757812	-68.633438
7427.490234	-70.091713
7428.222656	-69.897789
7428.955078	-69.251984
7429.687500	-70.767540
7430.419922	-68.049461
7431.152344	-67.593277
7431.884766	-67.620598
7432.617188	-68.216057
7433.349609	-68.274666
7434.082031	-69.468117
7434.814453	-70.013245
7435.546875	-69.702866
7436.279297	-68.614212
7437.011719	-69.701546
7437.744141	-68.910355
7438.476562	-68.111053
7439.208984	-67.358528
7439.941406	-67.241707
7440.673828	-68.209305
7441.406250	-68.750267
7442.138672	-67.839485
7442.871094	-68.963242
7443.603516	-68.008507
7444.335938	-68.296188
7445.068359	-67.767113
7445.800781	-68.671715
7446.533203	-67.842224
7447.265625	-66.814224
7447.998047	-67.417793
7448.730469	-67.682854
7449.462891	-68.388969
7450.195312	-66.266197
7450.927734	-67.910469
7451.660156	-67.237625
7452.392578	-67.943954
7453.125000	-67.542297
7453.857422	-65.739464
7454.589844	-68.326469
7455.322266	-65.198288
7456.054688	-65.953827
7456.787109	-65.712524
7457.519531	-67.381470
7458.251953	-64.898918
7458.984375	-68.518623
7459.716797	-67.583138
7460.449219	-66.293373
7461.181641	-67.467209
7461.914062	-67.485245
7462.646484	-64.413612
7463.378906	-65.720154
7464.111328	-66.144646
7464.843750	-65.824486
7465.576172	-66.248329
7466.308594	-66.186485
7467.041016	-64.983109
7467.773438	-66.638008
7468.505859	-65.557037
7469.238281	-64.273499
7469.970703	-65.408722
7470.703125	-66.078972
7471.435547	-64.797440
7472.167969	-63.548500
7472.900391	-63.765232
7473.632812	-62.785000
7474.365234	-64.414833
7475.097656	-65.394485
7475.830078	-64.140114
7476.562500	-64.468826
7477.294922	-64.160767
7478.027344	-63.918442
7478.759766	-63.274384
7479.492188	-62.695320
7480.224609	-62.608837
7480.957031	-62.950554
7481.689453	-62.278580
7482.421875	-62.875389
7483.154297	-62.702576
7483.886719	-63.616619
7484.619141	-61.814693
7485.351562	-62.259602
7486.083984	-62.267075
7486.816406	-61.876236
7487.548828	-61.810959
7488.281250	-61.552814
7489.013672	-61.902794
7489.746094	-60.638760
7490.478516	-62.569950
7491.210938	-62.685650
7491.943359	-60.306232
7492.675781	-60.446430
7493.408203	-60.952042
7494.140625	-60.367615
7494.873047	-58.959335
7495.605469	-59.452057
7496.337891	-58.723503
7497.070312	-58.381233
7497.802734	-58.544033
7498.535156	-60.779297
7499.267578	-59.614223
7500.000000	-58.644829
7500.732422	-58.775948
7501.464844	-58.372734
7502.197266	-57.791679
7502.929688	-58.497105
7503.662109	-57.717564
7504.394531	-58.638672
7505.126953	-58.304577
7505.859375	-57.135319
7506.591797	-57.481110
7507.324219	-57.041100
7508.056641	-58.106781
7508.789062	-56.417587
7509.521484	-57.256248
7510.253906	-55.902462
7510.986328	-56.443012
7511.718750	-56.915745
7512.451172	-57.028656
7513.183594	-55.355316
7513.916016	-56.944275
7514.648438	-57.847916
7515.380859	-56.997116
7516.113281	-56.713928
7516.845703	-56.737438
7517.578125	-56.778606
7518.310547	-56.776451
7519.042969	-57.403133
7519.775391	-56.533085
7520.507812	-58.122036
7521.240234	-57.429760
7521.972656	-58.590996
7522.705078	-58.429813
7523.437500	-56.985302
7524.169922	-57.991570
7524.902344	-59.673847
7525.634766	-58.857666
7526.367188	-58.502644
7527.099609	-57.413300
7527.832031	-57.793892
7528.564453	-59.264652
7529.296875	-58.881947
7530.029297	-61.040451
7530.761719	-60.069004
7531.494141	-59.332706
7532.226562	-59.873024
7532.958984	-59.112274
7533.691406	-60.448448
7534.423828	-59.267975
7535.156250	-61.230251
7535.888672	-59.887470
7536.621094	-60.105854
7537.353516	-61.359409
7538.085938	-61.301216
7538.818359	-61.251526
7539.550781	-60.510990
7540.283203	-61.026695
7541.015625	-61.877285
7541.748047	-62.147881
7542.480469	-62.822289
7543.212891	-64.509857
7543.945312	-62.412498
7544.677734	-62.759571
7545.410156	-63.773197
7546.142578	-63.500237
7546.875000	-65.077690
7547.607422	-65.466759
7548.339844	-64.850800
7549.072266	-63.386589
7549.804688	-64.878281
7550.537109	-65.422539
7551.269531	-64.388916
7552.001953	-64.666534
7552.734375	-62.953247
7553.466797	-64.061638
7554.199219	-64.423882
7554.931641	-64.499893
7555.664062	-65.579521
7556.396484	-65.984329
7557.128906	-64.094963
7557.861328	-65.604218
7558.593750	-64.362564
7559.326172	-63.771046
7560.058594	-65.027527
7560.791016	-65.137444
7561.523438	-65.444283
7562.255859	-65.284798
7562.988281	-66.390907
7563.720703	-66.052208
7564.453125	-65.299400
7565.185547	-66.878143
7565.917969	-67.798393
7566.650391	-65.944962
7567.382812	-66.094917
7568.115234	-66.249817
7568.847656	-65.683563
7569.580078	-65.658813
7570.312500	-66.031898
7571.044922	-67.525917
7571.777344	-66.099121
7572.509766	-66.316505
7573.242188	-67.235336
7573.974609	-65.308319
7574.707031	-67.234741
7575.439453	-65.574623
7576.171875	-66.226273
7576.904297	-66.672501
7577.636719	-66.519562
7578.369141	-67.334122
7579.101562	-67.383629
7579.833984	-66.177200
7580.566406	-68.685143
7581.298828	-66.215080
7582.031250	-66.050468
7582.763672	-67.229614
7583.496094	-66.697861
7584.228516	-66.249908
7584.960938	-67.202118
7585.693359	-67.591354
7586.425781	-67.334091
7587.158203	-66.947166
7587.890625	-67.601448
7588.623047	-67.136597
7589.355469	-67.601135
7590.087891	-68.750328
7590.820312	-68.231247
7591.552734	-67.675255
7592.285156	-68.718239
7593.017578	-67.521080
7593.750000	-68.676926
7594.482422	-67.600716
7595.214844	-68.494034
7595.947266	-67.521858
7596.679688	-69.510178
7597.412109	-66.666107
7598.144531	-68.390388
7598.876953	-69.757568
7599.609375	-68.114120
7600.341797	-67.837143
7601.074219	-67.687134
7601.806641	-66.642151
7602.539062	-67.169724
7603.271484	-67.191971
7604.003906	-67.004921
7604.736328	-67.373100
7605.468750	-68.586487
7606.201172	-68.712601
7606.933594	-68.904861
7607.666016	-67.573112
7608.398438	-68.089233
7609.130859	-67.729599
7609.863281	-66.974739
7610.595703	-67.614456
7611.328125	-69.740173
7612.060547	-71.049271
7612.792969	-68.404396
7613.525391	-66.696350
7614.257812	-67.051666
7614.990234	-68.507294
7615.722656	-66.911949
7616.455078	-67.877525
7617.187500	-67.766281
7617.919922	-67.865303
7618.652344	-67.039940
7619.384766	-67.200684
7620.117188	-68.153473
7620.849609	-67.983078
7621.582031	-68.896553
7622.314453	-67.754311
7623.046875	-68.340279
7623.779297	-67.309929
7624.511719	-68.199982
7625.244141	-66.765533
7625.976562	-67.808662
7626.708984	-67.222130
7627.441406	-67.862022
7628.173828	-68.000099
7628.906250	-68.817978
7629.638672	-68.031013
7630.371094	-68.172981
7631.103516	-67.012825
7631.835938	-67.438232
7632.568359	-66.766930
7633.300781	-68.566879
7634.033203	-66.509445
7634.765625	-67.138634
7635.498047	-66.743492
7636.230469	-67.539703
7636.962891	-67.669403
7637.695312	-67.085518
7638.427734	-65.900345
7639.160156	-66.542496
7639.892578	-69.524773
7640.625000	-67.377853
7641.357422	-66.471794
7642.089844	-67.409554
7642.822266	-67.067612
7643.554688	-67.607307
7644.287109	-67.992889
7645.019531	-68.670189
7645.751953	-66.186302
7646.484375	-67.378166
7647.216797	-66.942375
7647.949219	-67.650238
7648.681641	-67.171066
7649.414062	-66.634628
7650.146484	-65.849045
7650.878906	-67.740479
7651.611328	-65.937302
7652.343750	-67.835823
7653.076172	-66.620575
7653.808594	-66.352974
7654.541016	-66.380600
7655.273438	-65.448036
7656.005859	-65.437508
7656.738281	-65.942337
7657.470703	-65.746262
7658.203125	-65.821587
7658.935547	-66.785309
7659.667969	-65.884003
7660.400391	-64.228333
7661.132812	-65.249611
7661.865234	-64.047539
7662.597656	-64.790161
7663.330078	-66.170837
7664.062500	-64.439354
7664.794922	-64.956039
7665.527344	-63.279518
7666.259766	-64.227875
7666.992188	-63.367504
7667.724609	-63.478867
7668.457031	-65.329704
7669.189453	-64.810989
7669.921875	-65.212021
7670.654297	-63.597843
7671.386719	-63.103680
7672.119141	-64.335129
7672.851562	-65.017685
7673.583984	-62.467415
7674.316406	-61.598675
7675.048828	-63.316505
7675.781250	-63.287788
7676.513672	-63.470043
7677.246094	-63.437359
7677.978516	-63.165165
7678.710938	-62.961861
7679.443359	-62.480042
7680.175781	-60.836109
7680.908203	-62.518051
7681.640625	-61.759743
7682.373047	-61.639404
7683.105469	-61.627537
7683.837891	-60.567970
7684.570312	-61.886391
7685.302734	-60.798874
7686.035156	-59.083790
7686.767578	-60.219757
7687.500000	-58.814415
7688.232422	-59.734028
7688.964844	-59.591400
7689.697266	-60.243996
7690.429688	-60.595867
7691.162109	-60.932377
7691.894531	-60.731689
7692.626953	-59.979431
7693.359375	-60.911541
7694.091797	-60.089653
7694.824219	-59.555355
7695.556641	-58.165470
7696.289062	-58.805511
7697.021484	-58.525780
7697.753906	-58.059273
7698.486328	-56.514835
7699.218750	-56.999435
7699.951172	-57.830173
7700.683594	-56.500103
7701.416016	-57.282421
7702.148438	-57.160500
7702.880859	-59.257099
7703.613281	-58.814171
7704.345703	-56.834042
7705.078125	-55.456638
7705.810547	-55.699997
7706.542969	-56.376545
7707.275391	-54.992828
7708.007812	-57.976395
7708.740234	-56.027905
7709.472656	-55.544167
7710.205078	-56.612122
7710.937500	-54.845757
7711.669922	-55.612122
7712.402344	-53.750954
7713.134766	-56.736126
7713.867188	-55.983768
7714.599609	-56.076176
7715.332031	-55.028366
7716.064453	-53.992043
7716.796875	-55.618156
7717.529297	-54.946480
7718.261719	-55.298943
7718.994141	-55.129051
7719.726562	-55.153286
7720.458984	-56.411819
7721.191406	-54.366032
7721.923828	-57.115475
7722.656250	-55.523945
7723.388672	-56.879684
7724.121094	-55.575287
7724.853516	-56.498760
7725.585938	-57.421261
7726.318359	-58.054260
7727.050781	-56.669594
7727.783203	-57.324493
7728.515625	-56.568645
7729.248047	-56.389896
7729.980469	-57.487228
7730.712891	-58.263351
7731.445312	-58.335728
7732.177734	-59.506111
7732.910156	-59.017796
7733.642578	-58.907799
7734.375000	-57.535648
7735.107422	-58.367786
7735.839844	-58.086514
7736.572266	-60.247253
7737.304688	-60.487778
7738.037109	-59.280460
7738.769531	-61.444496
7739.501953	-59.876617
7740.234375	-58.960037
